id,cashtags,conversation_id,created_at,date,geo,hashtags,language,likes_count,link,mentions,name,near,photos,place,prediction,proba_0,proba_1,quote_url,replies_count,reply_to,retweet,retweet_date,retweet_id,retweets_count,source,thumbnail,time,timezone,trans_dest,trans_src,translate,tweet,urls,user_id,user_rt,user_rt_id,username,video
1517920510247587843,[],1517919896381894658,2022-04-23 20:37:05 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/benLagertha/status/1517920510247587843,[],Yasemin 🦋,,[],,0.0,0.630119107864985,0.3698808921350149,,0,"[{'screen_name': 'Thurpagon', 'name': 'Mert Yağız DUZLUOĞLU', 'id': '2652159904'}, {'screen_name': 'Turkcell', 'name': 'TURKCELL', 'id': '8382282'}, {'screen_name': 'TurkcellHizmet', 'name': 'TURKCELL Müşteri Hiz', 'id': '237162017'}, {'screen_name': 'TcellPlatinum', 'name': 'Turkcell Platinum', 'id': '2999948248'}]",False,,,0,,,20:37:05,300,,,,@Thurpagon @Turkcell @TurkcellHizmet @TcellPlatinum Vodafone’a bekleriz ayıcık,[],1501256103082008580,,,benlagertha,0
1517921202538491905,[],1517921202538491905,2022-04-23 20:39:50 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/AdnanTr13358964/status/1517921202538491905,[],Adnan Türk,,[],,0.0,0.7074748366668937,0.2925251633331064,,0,[],False,,,0,,,20:39:50,300,,,,"Niğde/Çamardı/Yeniköy,bekçili,çardacik, Mahmatlı köylerinde üç aydır Turkcell ve Vodafone vericilerinin arızası nedeniyle telefon görüşmesi yapılamıyor arızanın bir an önce giderilmesini ilgililere duyurulur.gereğinin yapılmasını arz ederim",[],1467409416450363395,,,adnantr13358964,0
1517921601563549697,[],1517921601563549697,2022-04-23 20:41:26 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/kmr_cbrl63/status/1517921601563549697,"[{'screen_name': 'turkcell', 'name': 'turkcell', 'id': '8382282'}]",Cebrail Kamar,,[],,0.0,0.74146952642858,0.25853047357142,,0,[],False,,,0,,,20:41:26,300,,,,İşte bu yüzden @Turkcell,[],1460550883041849344,,,kmr_cbrl63,0
1517921875934040064,[],1517919896381894658,2022-04-23 20:42:31 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/EnesTutaI/status/1517921875934040064,[],Enes Tutal,,[],,1.0,0.0054426589896214,0.9945573410103784,,0,"[{'screen_name': 'benLagertha', 'name': 'Yasemin 🦋', 'id': '1501256103082008580'}, {'screen_name': 'Thurpagon', 'name': 'Mert Yağız DUZLUOĞLU', 'id': '2652159904'}, {'screen_name': 'Turkcell', 'name': 'TURKCELL', 'id': '8382282'}, {'screen_name': 'TurkcellHizmet', 'name': 'TURKCELL Müşteri Hiz', 'id': '237162017'}, {'screen_name': 'TcellPlatinum', 'name': 'Turkcell Platinum', 'id': '2999948248'}]",False,,,0,,,20:42:31,300,,,,@benLagertha @Thurpagon @Turkcell @TurkcellHizmet @TcellPlatinum Bimcell’e bekleriz,[],1451451169432350746,,,enestutai,0
1517922068054093825,[],1517919896381894658,2022-04-23 20:43:17 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/KriptoMuhtar/status/1517922068054093825,[],Muhtar aka PlanP.btc.eth.sol.dot.avax.near,,[],,0.0,0.9875114722098082,0.0124885277901917,,0,"[{'screen_name': 'Thurpagon', 'name': 'Mert Yağız DUZLUOĞLU', 'id': '2652159904'}, {'screen_name': 'Turkcell', 'name': 'TURKCELL', 'id': '8382282'}, {'screen_name': 'TurkcellHizmet', 'name': 'TURKCELL Müşteri Hiz', 'id': '237162017'}, {'screen_name': 'TcellPlatinum', 'name': 'Turkcell Platinum', 'id': '2999948248'}]",False,,,0,,,20:43:17,300,,,,@Thurpagon @Turkcell @TurkcellHizmet @TcellPlatinum Plat ele ayağa düştüğünden beri durum böyle.,[],939958425479507968,,,kriptomuhtar,0
1517923301439459328,[],1517923301439459328,2022-04-23 20:48:11 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/siyahcivciv24/status/1517923301439459328,[],S.,,[],,0.0,0.9794317548157774,0.0205682451842227,,0,[],False,,,0,,,20:48:11,300,,,,Bn tv izleyemiyorum diye mi görmedim yoksa turkcell bu sene köy okulunda iftar yapan öğretmen reklamı çekmedi mi,[],1242471022479265795,,,siyahcivciv24,0
1517923531320868865,[],1516458573508886528,2022-04-23 20:49:06 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/reallatovlevici/status/1517923531320868865,[],bana kısaca Latolevici de,,[],,1.0,0.3924637081418336,0.6075362918581663,,0,"[{'screen_name': 'semsozkok', 'name': 'Şems Özkök', 'id': '2731430386'}]",False,,,0,,,20:49:06,300,,,,@semsozkok Ülkedeki pahalılığı şöyle özetleyeyim Sanırım yılbaşından önceydi Turkcell Platinium üyelerine Caribou cafede geçerli small boy kahve hediyesi önce yılda 20 adetti İstediğin ayda içebiliyordun sonra 12'ye düşürdüler yani ayda 1 kez faydalanıyordun Şimdi de yılda 4de düşürmüşler🤐,[],428952219,,,reallatovlevici,0
1517923823672344577,[],1517919896381894658,2022-04-23 20:50:15 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/benLagertha/status/1517923823672344577,[],Yasemin 🦋,,[],,0.0,0.9503870606550958,0.0496129393449042,,0,"[{'screen_name': 'EnesTutaI', 'name': 'Enes Tutal', 'id': '1451451169432350746'}, {'screen_name': 'Thurpagon', 'name': 'Mert Yağız DUZLUOĞLU', 'id': '2652159904'}, {'screen_name': 'Turkcell', 'name': 'TURKCELL', 'id': '8382282'}, {'screen_name': 'TurkcellHizmet', 'name': 'TURKCELL Müşteri Hiz', 'id': '237162017'}, {'screen_name': 'TcellPlatinum', 'name': 'Turkcell Platinum', 'id': '2999948248'}]",False,,,0,,,20:50:15,300,,,,@EnesTutaI @Thurpagon @Turkcell @TurkcellHizmet @TcellPlatinum Asla olmaz. O elit bi ayı bimcell olmaz,[],1501256103082008580,,,benlagertha,0
1517924217966284800,[],1517919896381894658,2022-04-23 20:51:49 Türkiye Standart Saati,2022-04-23,,[],tr,1,https://twitter.com/EnesTutaI/status/1517924217966284800,[],Enes Tutal,,[],,0.0,0.9387534708494844,0.0612465291505156,,0,"[{'screen_name': 'benLagertha', 'name': 'Yasemin 🦋', 'id': '1501256103082008580'}, {'screen_name': 'Thurpagon', 'name': 'Mert Yağız DUZLUOĞLU', 'id': '2652159904'}, {'screen_name': 'Turkcell', 'name': 'TURKCELL', 'id': '8382282'}, {'screen_name': 'TurkcellHizmet', 'name': 'TURKCELL Müşteri Hiz', 'id': '237162017'}, {'screen_name': 'TcellPlatinum', 'name': 'Turkcell Platinum', 'id': '2999948248'}]",False,,,0,,,20:51:49,300,,,,@benLagertha @Thurpagon @Turkcell @TurkcellHizmet @TcellPlatinum Ahaha doğru😂,[],1451451169432350746,,,enestutai,0
1517924953684905990,[],1517823861680705536,2022-04-23 20:54:45 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/aykutacunnn/status/1517924953684905990,[],Aykut,,[],,1.0,0.1035981253973939,0.896401874602606,,0,"[{'screen_name': 'ErsinBak06', 'name': 'Ersin BAK 🇹🇷', 'id': '384456023'}, {'screen_name': 'jahreindota', 'name': 'Jahrein ⚙️', 'id': '2589399024'}, {'screen_name': 'TurkTelekom', 'name': 'Türk Telekom', 'id': '403774702'}, {'screen_name': 'TurkcellHizmet', 'name': 'TURKCELL Müşteri Hiz', 'id': '237162017'}]",False,,,0,,,20:54:45,300,,,,@ErsinBak06 @jahreindota @TurkTelekom @TurkcellHizmet Türk Telekom hiç çekmiyor İstanbul da en iyi Turkcell çekiyor,[],1251237536535625733,,,aykutacunnn,0
1517925148992626688,[],1517823861680705536,2022-04-23 20:55:31 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/SainMehmet1/status/1517925148992626688,"[{'screen_name': 'turkcell', 'name': 'turkcell', 'id': '8382282'}]",Sain Mehmet,,[],,0.0,0.4823406613401325,0.5176593386598672,,0,"[{'screen_name': 'jahreindota', 'name': 'Jahrein ⚙️', 'id': '2589399024'}, {'screen_name': 'TurkTelekom', 'name': 'Türk Telekom', 'id': '403774702'}]",False,,,0,,,20:55:31,300,,,,@jahreindota @TurkTelekom Çok şükür @Turkcell yim .,[],1373208643118772225,,,sainmehmet1,0
1517925164855533568,[],1517925164855533568,2022-04-23 20:55:35 Türkiye Standart Saati,2022-04-23,,['adsvts'],tr,7,https://twitter.com/IIVuslatII/status/1517925164855533568,[],ꜱᴀʀɪ 🇹🇷,,[],,1.0,0.0054443848767373,0.9945556151232626,,0,[],False,,,1,,,20:55:35,300,,,,Turkcell ŞaibeLİG  !! 2021-22   #ADSvTS,[],341150386,,,iivuslatii,0
1517925324083892229,[],1517823861680705536,2022-04-23 20:56:13 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/VeyselBar12/status/1517925324083892229,[],Veysel Barış,,[],,0.0,0.4735549404717246,0.5264450595282754,,0,"[{'screen_name': 'jahreindota', 'name': 'Jahrein ⚙️', 'id': '2589399024'}, {'screen_name': 'TurkTelekom', 'name': 'Türk Telekom', 'id': '403774702'}]",False,,,0,,,20:56:13,300,,,,@jahreindota @TurkTelekom Turkcell'in de amk türk telekomun da amk en iyisi Vodafone abi,[],1406268743093731331,,,veyselbar12,0
1517925558692241413,[],1517925058945163264,2022-04-23 20:57:09 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/mercanozlems/status/1517925558692241413,"[{'screen_name': 'turkcell', 'name': 'turkcell', 'id': '8382282'}, {'screen_name': 'turkcellhizmet', 'name': 'turkcell müşteri hiz', 'id': '237162017'}]",Ozlem Mercan,,[],,0.0,0.9569574697312162,0.0430425302687837,,0,[],False,,,0,,,20:57:09,300,,,,sen lütfen böyle şeyler yapma @Turkcell @TurkcellHizmet,[],1310340140921954306,,,mercanozlems,0
1517926889498853376,[],1516762861489442821,2022-04-23 21:02:26 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/uveysce768712/status/1517926889498853376,[],Kadir Celik,,[],,0.0,0.7897561186406167,0.2102438813593832,,0,"[{'screen_name': 'Turkcell', 'name': 'TURKCELL', 'id': '8382282'}]",False,,,0,,,21:02:26,300,,,,@Turkcell Süper olline almak isteyen arkadaşlar iyi düşünsün nefret ettir di bizi Allah belasını versin nereden bulaşık biz bunlara,[],1265275861978083328,,,uveysce768712,0
1517927995612217345,[],1517927995612217345,2022-04-23 21:06:50 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/Asiyegun_/status/1517927995612217345,[],Asiyegun,,[],,0.0,0.932347659272004,0.0676523407279961,,0,[],False,,,0,,,21:06:50,300,,,,"Turkcell hic bir anlasma, bilgilendirme olmadan kendi kafasina gore tarifeme %30 zam yapmis. Boyle boyle zengin oluyorlar demek",[],1421578222534332422,,,asiyegun_,0
1517928097839996930,[],1517928097839996930,2022-04-23 21:07:14 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/mehmetc44009070/status/1517928097839996930,[],mehmet can,,[],,1.0,0.4015548842223192,0.5984451157776808,,0,[],False,,,0,,,21:07:14,300,,,,"Turkcell Kadın Futbol Süper Ligi B Grubu'nun 19. hafta maçında, Galatasaray Hepsiburada rakibi ALG Spor'a 5-1 mağlup oldu.",[],1272605879133667328,,,mehmetc44009070,0
1517928534932606976,[],1514868123500961795,2022-04-23 21:08:59 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/RlYoruk/status/1517928534932606976,[],⚡🏍️ Türkmen-Toroslar🦅🔞,,[],,0.0,0.9259441703245234,0.0740558296754769,,0,"[{'screen_name': 'paycell', 'name': 'Paycell', 'id': '844912924351180800'}]",False,,,0,,,21:08:59,300,,,,@paycell Yalan söylüyorsunuz. Geçen yıl her ay Turkcell faturalı üyelik ücreti yansıttınızı farkettim de kapattırdım.👎😡,[],1401984051561603077,,,rlyoruk,0
1517929018636525568,[],1517929018636525568,2022-04-23 21:10:54 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/DmrbsBurhan/status/1517929018636525568,[],Burhan Dmrbs.,,[],,0.0,0.9330853094023974,0.0669146905976024,https://twitter.com/MehmetTmen17/status/1517865619831545865,0,[],False,,,0,,,21:10:54,300,,,,Adinda turk olan her lurulus kendi batandasini kollamak yerine üstüne koymayi marifet biliyor bizim halkimizda adinada turk yazan sanki millimis gibi gidip para kazadiriyoz batsin rezul olsun burda kriter halkini dusunen kurumlar digerlerine itibar etmeyin Turkcell milli,[],1172954449565954049,,,dmrbsburhan,0
1517929483814248448,[],1517823861680705536,2022-04-23 21:12:45 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/b_feynmn/status/1517929483814248448,[],"feynman (🎈,🎈)",,[],,0.0,0.8356807506748991,0.1643192493251009,,0,"[{'screen_name': 'TurkcellHizmet', 'name': 'TURKCELL Müşteri Hiz', 'id': '237162017'}, {'screen_name': 'aykutacunnn', 'name': 'Aykut', 'id': '1251237536535625733'}]",False,,,0,,,21:12:45,300,,,,"@TurkcellHizmet @aykutacunnn Turkcell'inde internet kullanimi sikinti aga; 20gb, ilk zamanki gibi gitmiyor, kafayi yicem",[],1224429724467912704,,,b_feynmn,0
1517931908893663234,[],1517931908893663234,2022-04-23 21:22:23 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/esiinzz/status/1517931908893663234,[],esin,,['https://pbs.twimg.com/media/FRDHBhbXwAACgP6.jpg'],,0.0,0.919141862518578,0.080858137481422,,0,[],False,,,0,,https://pbs.twimg.com/media/FRDHBhbXwAACgP6.jpg,21:22:23,300,,,,vodafona gelip turkcell faturası alıyomusunuz diyen müşteriye anlık mood  https://t.co/jOekRAory7,[],1439643623449059329,,,esiinzz,1
1517932311723098112,[],1517932311723098112,2022-04-23 21:23:59 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/okarinchristina/status/1517932311723098112,[],Santoryu. ⊃∪∩⪽,,[],,0.0,0.9062121282623616,0.0937878717376385,https://twitter.com/TurkTelekom/status/1517864142140497921,0,[],False,,,0,,,21:23:59,300,,,,"Vodafone çekmiyor, turkcell ensar vakfını destekliyor, turk telekom arapların götünü yalıyor... Ben ne kullanıcam ?",[],2737897797,,,okarinchristina,0
1517932729786155008,[],1517864142140497921,2022-04-23 21:25:39 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/muradihak/status/1517932729786155008,"[{'screen_name': 'turktelekom', 'name': 'türk telekom', 'id': '403774702'}, {'screen_name': 'umitonaltr', 'name': 'ümit önal', 'id': '1152156132921794561'}, {'screen_name': 'turkcell', 'name': 'turkcell', 'id': '8382282'}, {'screen_name': 'vodafonetr', 'name': 'vodafone türkiye', 'id': '18285621'}]",Murat TÜRK 🇹🇷,,[],,0.0,0.6365893127169652,0.3634106872830348,,0,"[{'screen_name': 'TurkTelekom', 'name': 'Türk Telekom', 'id': '403774702'}]",False,,,0,,,21:25:39,300,,,,@TurkTelekom Arap ırkçılığı yapan @TurkTelekom'dan numaramı taşımak istiyorum. @umitonaltr  @Turkcell @VodafoneTR,[],152569166,,,muradihak,0
1517933112373751815,[],1517933112373751815,2022-04-23 21:27:10 Türkiye Standart Saati,2022-04-23,,"['afad', 'turkcell', 'kısafilm']",tr,0,https://twitter.com/cihangircd/status/1517933112373751815,[],Cihangir Coşkun DENİZ,,[],,0.0,0.9471150057657484,0.0528849942342518,,0,[],False,,,0,,,21:27:10,300,,,,#AFAD - #TURKCELL İş Birliği İle Afet Farkındalığı Konulu #KısaFilm Yarışması  https://t.co/ibGoYcty7l,['https://www.afad.gov.tr/afad---turkcell-is-birligi-ile-afet-farkindaligi-konulu-kisa-film-yarismasi'],1499040473230548994,,,cihangircd,0
1517933435595198466,[],1517933435595198466,2022-04-23 21:28:27 Türkiye Standart Saati,2022-04-23,,"['afad', 'turkcell', 'kısafilm']",tr,0,https://twitter.com/cihangircd/status/1517933435595198466,[],Cihangir Coşkun DENİZ,,[],,0.0,0.9471150057657484,0.0528849942342518,,0,[],False,,,0,,,21:28:27,300,,,,#AFAD - #TURKCELL İş Birliği İle Afet Farkındalığı Konulu #KısaFilm Yarışması    https://t.co/ibGoYcty7l,['https://www.afad.gov.tr/afad---turkcell-is-birligi-ile-afet-farkindaligi-konulu-kisa-film-yarismasi'],1499040473230548994,,,cihangircd,0
1517933573642334208,[],1517823861680705536,2022-04-23 21:29:00 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/AcayipMuhendis/status/1517933573642334208,[],Bir Acayip Mühendis,,[],,0.0,0.8670576109739692,0.1329423890260307,,0,"[{'screen_name': 'TurkcellHizmet', 'name': 'TURKCELL Müşteri Hiz', 'id': '237162017'}, {'screen_name': 'aykutacunnn', 'name': 'Aykut', 'id': '1251237536535625733'}]",False,,,0,,,21:29:00,300,,,,"@TurkcellHizmet @aykutacunnn Eğer bana özel bi paket sunarsanız ben de Turkcell e geçerim,",[],804294791030784004,,,acayipmuhendis,0
1517933579954794496,[],1517933579954794496,2022-04-23 21:29:01 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/artforvantaekim/status/1517933579954794496,[],B⁷💫|,,[],,0.0,0.9965815800085454,0.0034184199914545,,0,[],False,,,0,,,21:29:01,300,,,,Internet çekmiyor ya bir de turkcell o kadar para veriyorum her yerden cekmelisin,[],1026447023682318336,,,artforvantaekim,0
1517933943764537344,[],1517933943764537344,2022-04-23 21:30:28 Türkiye Standart Saati,2022-04-23,,[],tr,2,https://twitter.com/Futbolkadin/status/1517933943764537344,[],KadınFutbolHaberleri 🇹🇷,,['https://pbs.twimg.com/media/FRDI4GDWYAIxf5i.jpg'],,0.0,0.7776053135854205,0.2223946864145796,,0,[],False,,,0,,https://pbs.twimg.com/media/FRDI4GDWYAIxf5i.jpg,21:30:28,300,,,,"Turkcell Kadın Futbol Süper Lig açılış maçında Gaziantep temsilcisi Alg Spor , Galatasaray'ı 5-1 mağlup etmeyi başardı.  https://t.co/FDADflIhj8",[],622037380,,,futbolkadin,1
1517935067200462852,[],1517823861680705536,2022-04-23 21:34:56 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/tosyamyoitiraf/status/1517935067200462852,[],Tosya Myo Destek,,[],,0.0,0.9931383030763572,0.0068616969236426,,0,"[{'screen_name': 'jahreindota', 'name': 'Jahrein ⚙️', 'id': '2589399024'}, {'screen_name': 'TurkTelekom', 'name': 'Türk Telekom', 'id': '403774702'}]",False,,,0,,,21:34:56,300,,,,@jahreindota @TurkTelekom (2) bende  https://t.co/gRqCTFt0TY turkcell'e geçtim canım turkcell tarifede ki hız paket ve içerik her hafta salla kazanlar derken 4.5g 300.mbps gördüm ekran görüntüsünü aldım paylaştım telekom'da 4.5g 30.mbps iken turkcell'de 300.mbps  https://t.co/DPe60eKoro ödüyorum şuanda,"['http://25.tl', 'http://26.tl']",2663530050,,,tosyamyoitiraf,0
1517936002236657664,[],1517936002236657664,2022-04-23 21:38:39 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/monchne/status/1517936002236657664,[],Monchne.eth,,[],,0.0,0.7993725625375745,0.2006274374624256,,0,[],False,,,0,,,21:38:39,300,,,,Aboneliği mi en kısa zamanda iptal edip Turkcell veya Vodafone geçeceğim,[],1895262319,,,monchne,0
1517936151641870337,[],1517825487153864704,2022-04-23 21:39:15 Türkiye Standart Saati,2022-04-23,,['milligazete'],und,0,https://twitter.com/CelikSebanur/status/1517936151641870337,[],SEBANUR Çelik,,[],,1.0,0.0054443848767373,0.9945556151232626,,0,"[{'screen_name': '1ercanozcan', 'name': 'Ercan Özcan', 'id': '160845030'}, {'screen_name': 'Turkcell', 'name': 'TURKCELL', 'id': '8382282'}]",False,,,0,,,21:39:15,300,,,,@1ercanozcan @Turkcell #MilliGazete,[],1329406223297482753,,,celiksebanur,0
1517937649578909697,[],1517937649578909697,2022-04-23 21:45:12 Türkiye Standart Saati,2022-04-23,,[],tr,1,https://twitter.com/yagmuryaggiyor/status/1517937649578909697,[],🐸,,[],,0.0,0.8360232839205078,0.1639767160794921,,0,[],False,,,0,,,21:45:12,300,,,,turkcell salak mi 1 saattir telefonda muzik dinletiyo kafami sikti,[],1489971837333385217,,,yagmuryaggiyor,0
1517937777597366272,[],1517937777597366272,2022-04-23 21:45:42 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/hankurt_1988/status/1517937777597366272,"[{'screen_name': 'turktelekom', 'name': 'türk telekom', 'id': '403774702'}, {'screen_name': 'turktelekom', 'name': 'türk telekom', 'id': '403774702'}, {'screen_name': 'turkcell', 'name': 'turkcell', 'id': '8382282'}]",Hankurt (ХАНКУРТ)🇰🇬KIRGIZ TÜRKÜ Кыргыз Түркү🇹🇷,,[],,0.0,0.8911621473669465,0.1088378526330533,https://twitter.com/jahreindota/status/1517823861680705536,0,[],False,,,0,,,21:45:42,300,,,,Bunun bir açıklaması varmı @TurkTelekom aynı sıkıntıları da yaşadım biz kendi ülkemizde daha uygun fiyatlarda kullanamayacak mıyız bi ses ver @TurkTelekom engelliler için uyguladığınız %25 indirimli tarife pek inandırıcı gelmiyor @Turkcell bile engelliler için çok iyi teklifi var,[],821469123242819584,,,hankurt_1988,0
1517938224135651329,[],1517548793213984768,2022-04-23 21:47:29 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/furkansulekk/status/1517938224135651329,[],Furkan Sülek,,"['https://pbs.twimg.com/media/FRDMwlGWUAIa401.jpg', 'https://pbs.twimg.com/media/FRDMxE0WQAIwbOq.jpg']",,1.0,0.4101991064598246,0.5898008935401755,,0,"[{'screen_name': 'Ustad04480330', 'name': 'Ustad', 'id': '1490936522736078851'}, {'screen_name': 'furkanbeydeyin', 'name': 'furkan bey diyin', 'id': '1045309803852173312'}, {'screen_name': 'ergenrifki', 'name': ""AbuzerKömürcü/DAMDOY'UN YAVERİ"", 'id': '955182441597210625'}, {'screen_name': 'TurkTelekom', 'name': 'Türk Telekom', 'id': '403774702'}, {'screen_name': 'Turkcell', 'name': 'TURKCELL', 'id': '8382282'}, {'screen_name': 'umitonaltr', 'name': 'Ümit Önal', 'id': '1152156132921794561'}, {'screen_name': 'VodafoneTR', 'name': 'Vodafone Türkiye', 'id': '18285621'}]",False,,,0,,https://pbs.twimg.com/media/FRDMwlGWUAIa401.jpg,21:47:29,300,,,,@Ustad04480330 @furkanbeydeyin @ergenrifki @TurkTelekom @Turkcell @umitonaltr @VodafoneTR An itibariyle hiz testleri mukemmel diyebilirim  https://t.co/Yy9qG1ua48,[],1237612520254238720,,,furkansulekk,1
1517939578593755137,[],1517823861680705536,2022-04-23 21:52:52 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/bilirenderr/status/1517939578593755137,[],Ender,,[],,0.0,0.9700418086129023,0.0299581913870975,,0,"[{'screen_name': 'araftainfaz', 'name': 'Araf', 'id': '763483167219150848'}, {'screen_name': 'TTDestek', 'name': 'Türk Telekom Destek', 'id': '154430919'}, {'screen_name': 'canmrence', 'name': 'mamed', 'id': '971318934925467648'}, {'screen_name': 'Turkcell', 'name': 'TURKCELL', 'id': '8382282'}]",False,,,0,,,21:52:52,300,,,,"@araftainfaz @TTDestek @canmrence @Turkcell Aga hangi tarifeye gectin ben vodafone 20 gb 99 tl olana gectim, seninki daha avantajli mi",[],1422668358483431424,,,bilirenderr,0
1517939614207643651,[],1517939614207643651,2022-04-23 21:53:00 Türkiye Standart Saati,2022-04-23,,['anıtkabir'],tr,0,https://twitter.com/Ferdii35858290/status/1517939614207643651,"[{'screen_name': 'vodafone', 'name': 'vodafone', 'id': '2364322219'}, {'screen_name': 'turkcell', 'name': 'turkcell', 'id': '8382282'}]",Ferdii,,[],,0.0,0.6632727130473585,0.3367272869526415,,0,[],False,,,0,,,21:53:00,300,,,,Benim telefonuma ulu önder mesajı atmayın ben Allah şirk koşmam milli bayram diye yutturulan bayramları da kutlamam Koskoca imparatorluğu tasfiye edip  bayram kutlamak da yakışmaz bu millete #anıtkabir  @vodafone  @Turkcell,[],1470497029520560136,,,ferdii35858290,0
1517939664916815874,[],1517939664916815874,2022-04-23 21:53:12 Türkiye Standart Saati,2022-04-23,,"['turkcell', 'vodafone']",tr,0,https://twitter.com/MHK1907/status/1517939664916815874,[],Hakan,,[],,0.0,0.7435644385617581,0.2564355614382417,,0,[],False,,,0,,,21:53:12,300,,,,Arkadaşlar hattımı taşıyacağım. Turkcell mi Vodafone mu daha avantajlı? #turkcell #vodafone,[],85851482,,,mhk1907,0
1517941085863137281,[],1517823861680705536,2022-04-23 21:58:51 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/tosyamyoitiraf/status/1517941085863137281,[],Tosya Myo Destek,,[],,0.0,0.976314137047767,0.0236858629522329,,0,"[{'screen_name': 'MRertok', 'name': 'Mehmet R. Ertok', 'id': '844506122392387585'}, {'screen_name': 'DidinenM', 'name': 'Metto', 'id': '3437187525'}, {'screen_name': 'Seval27002423', 'name': 'Seval', 'id': '1416466449087016962'}, {'screen_name': 'jahreindota', 'name': 'Jahrein ⚙️', 'id': '2589399024'}, {'screen_name': 'TurkTelekom', 'name': 'Türk Telekom', 'id': '403774702'}, {'screen_name': 'TurksatKablonet', 'name': 'Kablonet | Türksat Fiber İnternet', 'id': '749147892267483136'}]",False,,,0,,,21:58:51,300,,,,"@MRertok @DidinenM @Seval27002423 @jahreindota @TurkTelekom @TurksatKablonet bakanlık fiyat konusunda hiç bir yetkisi bulunmamaktadır . telekom kullanmak zorunda değilsin nihayi tüketicisin ucuz olan başka bir servis sağlayıcı da kullana bilirsin . netspeed,turknet,netgalaksi,turkcell biz telekom kullanmıyoruz. çok geçiriyor fiyat kalp çarpıntısı yapıyor.",[],2663530050,,,tosyamyoitiraf,0
1517941534720671745,[],1517919896381894658,2022-04-23 22:00:38 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/Thurpagon/status/1517941534720671745,[],Mert Yağız DUZLUOĞLU,,[],,0.0,0.9089349677504068,0.0910650322495932,,0,"[{'screen_name': 'benLagertha', 'name': 'Yasemin 🦋', 'id': '1501256103082008580'}, {'screen_name': 'Turkcell', 'name': 'TURKCELL', 'id': '8382282'}, {'screen_name': 'TurkcellHizmet', 'name': 'TURKCELL Müşteri Hiz', 'id': '237162017'}, {'screen_name': 'TcellPlatinum', 'name': 'Turkcell Platinum', 'id': '2999948248'}]",False,,,0,,,22:00:38,300,,,,"@benLagertha @Turkcell @TurkcellHizmet @TcellPlatinum Yeni geldim oradan, şartlar...",[],2652159904,,,thurpagon,0
1517941703671484417,[],1517939614207643651,2022-04-23 22:01:18 Türkiye Standart Saati,2022-04-23,,[],tr,0,https://twitter.com/Serpil02106223/status/1517941703671484417,[],Serpil,,[],,1.0,0.0054443848767373,0.9945556151232626,,0,"[{'screen_name': 'Ferdii35858290', 'name': 'Ferdii', 'id': '1470497029520560136'}, {'screen_name': 'vodafone', 'name': 'vodafone', 'id': '2364322219'}, {'screen_name': 'Turkcell', 'name': 'TURKCELL', 'id': '8382282'}]",False,,,0,,,22:01:18,300,,,,@Ferdii35858290 @vodafone @Turkcell Dırrtttt,[],1358520933636579330,,,serpil02106223,0
